year,min_temp,max_temp,avg_rainfall,area,,autumn,summer,winter,yield,,baksa,barpeta,bongaigaon,cachar,chirang,darrang,dhemaji,dhubri,dibrugarh,dima_hasao,goalpara,golaghat,hailakandi,jorhat,kamrup,kamrup_metro,karbi_anglong,karimganj,kokrajhar,lakhimpur,morigaon,nagaon,nalbari,sivsagar,sonitpur,tinsukia,udalguri
2011,19.58,29.82,1758.3,114250,,0,0,1,210176,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012,19.54,29.81,2321.3,14829,145301,1,0,0,16891,311093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012,19.54,29.81,2321.3,19372,,0,1,0,44526,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012,19.54,29.81,2321.3,111100,,0,0,1,249676,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2013,19.83,29.81,1682.6,13000,141100,1,0,0,19615,260565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2013,19.83,29.81,1682.6,16400,,0,1,0,25187,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2013,19.83,29.81,1682.6,111700,,0,0,1,215763,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014,19.77,29.72,2171.9,6861,124166,1,0,0,10015,260743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014,19.77,29.72,2171.9,14700,,0,1,0,26717,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014,19.77,29.72,2171.9,102605,,0,0,1,224011,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1997,19.21,29.05,2588.5,27010,98010,1,0,0,14050,92795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1997,19.21,29.05,2588.5,32500,,0,1,0,48230,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1997,19.21,29.05,2588.5,38500,,0,0,1,30515,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1998,19.84,29.7,3072.9,25500,110500,1,0,0,14804,169555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1998,19.84,29.7,3072.9,40000,,0,1,0,103600,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1998,19.84,29.7,3072.9,45000,,0,0,1,51151,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1999,19.53,29.81,2913.2,19600,114600,1,0,0,14812,221539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1999,19.53,29.81,2913.2,45000,,0,1,0,129060,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1999,19.53,29.81,2913.2,50000,,0,0,1,77667,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2000,19.48,29.75,2729.3,15000,104000,1,0,0,11350,206600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2000,19.48,29.75,2729.3,42000,,0,1,0,115206,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2000,19.48,29.75,2729.3,47000,,0,0,1,80044,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2001,19.49,29.99,2260.1,13500,91065,1,0,0,7572,154450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2001,19.49,29.99,2260.1,37565,,0,1,0,87226,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2001,19.49,29.99,2260.1,40000,,0,0,1,59652,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2002,19.78,30.23,2530.4,12270,88270,1,0,0,2922,137698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2002,19.78,30.23,2530.4,40000,,0,1,0,89600,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2002,19.78,30.23,2530.4,36000,,0,0,1,45176,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2003,19.7,29.75,2835.1,11000,83450,1,0,0,2587,123828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2003,19.7,29.75,2835.1,36000,,0,1,0,65484,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2003,19.7,29.75,2835.1,36450,,0,0,1,55757,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2004,19.69,29.79,2890.9,8000,73000,1,0,0,142,104407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2004,19.69,29.79,2890.9,38000,,0,1,0,85196,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2004,19.69,29.79,2890.9,27000,,0,0,1,19069,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2005,19.58,29.6,2314.8,7000,58500,1,0,0,3589,89200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2005,19.58,29.6,2314.8,29500,,0,1,0,59000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2005,19.58,29.6,2314.8,22000,,0,0,1,26611,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2006,20.07,30.06,1777.4,4749,74181,1,0,0,3136,92710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2006,20.07,30.06,1777.4,36745,,0,1,0,71910,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2006,20.07,30.06,1777.4,32687,,0,0,1,17664,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2007,19.69,29.84,2414.6,4872,84027,1,0,0,1755,114692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2007,19.69,29.84,2414.6,37950,,0,1,0,87854,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2007,19.69,29.84,2414.6,41205,,0,0,1,25083,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2008,19.6,29.64,2271.2,6000,76726,1,0,0,4304,140362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2008,19.6,29.64,2271.2,32806,,0,1,0,84738,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2008,19.6,29.64,2271.2,37920,,0,0,1,51320,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009,19.94,30.3,1863,4526,78395,1,0,0,1720,153250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009,19.94,30.3,1863,42252,,0,1,0,106729,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2009,19.94,30.3,1863,31617,,0,0,1,44801,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010,20.15,30.13,2498.7,4084,90001,1,0,0,2434,191079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010,20.15,30.13,2498.7,44104,,0,1,0,108364,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2010,20.15,30.13,2498.7,41813,,0,0,1,80281,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011,19.58,29.82,1758.3,3736,89997,1,0,0,2864,205997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011,19.58,29.82,1758.3,43516,,0,1,0,122715,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011,19.58,29.82,1758.3,42745,,0,0,1,80418,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012,19.54,29.81,2321.3,3645,81204,1,0,0,5291,195093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012,19.54,29.81,2321.3,37729,,0,1,0,112357,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012,19.54,29.81,2321.3,39830,,0,0,1,77445,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013,19.83,29.81,1682.6,2500,90115,1,0,0,4133,248499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013,19.83,29.81,1682.6,41120,,0,1,0,134956,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013,19.83,29.81,1682.6,46495,,0,0,1,109410,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014,19.77,29.72,2171.9,3272,89922,1,0,0,7554,214226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014,19.77,29.72,2171.9,42535,,0,1,0,132411,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014,19.77,29.72,2171.9,44115,,0,0,1,74261,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1997,19.21,29.05,2588.5,57555,228292,1,0,0,54868,235423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1997,19.21,29.05,2588.5,28013,,0,1,0,43668,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1997,19.21,29.05,2588.5,142724,,0,0,1,136887,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1998,19.84,29.7,3072.9,55191,241537,1,0,0,72760,384470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1998,19.84,29.7,3072.9,41679,,0,1,0,100330,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1998,19.84,29.7,3072.9,144667,,0,0,1,211380,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1999,19.53,29.81,2913.2,42006,247643,1,0,0,51215,457275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1999,19.53,29.81,2913.2,52650,,0,1,0,127398,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1999,19.53,29.81,2913.2,152987,,0,0,1,278662,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2000,19.48,29.75,2729.3,48434,248042,1,0,0,67115,444938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2000,19.48,29.75,2729.3,57976,,0,1,0,145532,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2000,19.48,29.75,2729.3,141632,,0,0,1,232291,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2001,19.49,29.99,2260.1,45551,231956,1,0,0,53449,413972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2001,19.49,29.99,2260.1,57920,,0,1,0,135561,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2001,19.49,29.99,2260.1,128485,,0,0,1,224962,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2002,19.78,30.23,2530.4,40558,251279,1,0,0,43600,430280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2002,19.78,30.23,2530.4,59833,,0,1,0,131010,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2002,19.78,30.23,2530.4,150888,,0,0,1,255670,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2003,19.7,29.75,2835.1,42149,252725,1,0,0,46490,453257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2003,19.7,29.75,2835.1,57686,,0,1,0,131458,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2003,19.7,29.75,2835.1,152890,,0,0,1,275309,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2004,19.69,29.79,2890.9,34348,228438,1,0,0,35752,400282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2004,19.69,29.79,2890.9,58736,,0,1,0,134682,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2004,19.69,29.79,2890.9,135354,,0,0,1,229848,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2005,19.58,29.6,2314.8,26300,213682,1,0,0,24868,338746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2005,19.58,29.6,2314.8,51349,,0,1,0,108538,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2005,19.58,29.6,2314.8,136033,,0,0,1,205340,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2006,20.07,30.06,1777.4,24677,169298,1,0,0,30536,271673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2006,20.07,30.06,1777.4,50412,,0,1,0,109513,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2006,20.07,30.06,1777.4,94209,,0,0,1,131624,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2007,19.69,29.84,2414.6,19065,192612,1,0,0,25429,316760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2007,19.69,29.84,2414.6,42793,,0,1,0,104808,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2007,19.69,29.84,2414.6,130754,,0,0,1,186523,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008,19.6,29.64,2271.2,18656,195199,1,0,0,27553,313826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008,19.6,29.64,2271.2,40344,,0,1,0,84363,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008,19.6,29.64,2271.2,136199,,0,0,1,201910,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009,19.94,30.3,1863,18811,181859,1,0,0,26630,380893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009,19.94,30.3,1863,48829,,0,1,0,126120,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009,19.94,30.3,1863,114219,,0,0,1,228143,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,20.15,30.13,2498.7,16005,184147,1,0,0,24301,352779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,20.15,30.13,2498.7,47125,,0,1,0,126538,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,20.15,30.13,2498.7,121017,,0,0,1,201940,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011,19.58,29.82,1758.3,14540,192092,1,0,0,22093,324203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011,19.58,29.82,1758.3,41332,,0,1,0,93853,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011,19.58,29.82,1758.3,136220,,0,0,1,208257,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,19.54,29.81,2321.3,12985,178355,1,0,0,19932,369528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,19.54,29.81,2321.3,33914,,0,1,0,103130,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,19.54,29.81,2321.3,131456,,0,0,1,246466,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,19.83,29.81,1682.6,12088,196651,1,0,0,18018,436123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,19.83,29.81,1682.6,44319,,0,1,0,122928,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,19.83,29.81,1682.6,140244,,0,0,1,295177,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014,19.77,29.72,2171.9,11711,201733,1,0,0,19345,410571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014,19.77,29.72,2171.9,43088,,0,1,0,120369,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014,19.77,29.72,2171.9,146934,,0,0,1,270857,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1997,19.21,29.05,2588.5,41500,147780,1,0,0,24528,114275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1997,19.21,29.05,2588.5,1280,,0,1,0,1009,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1997,19.21,29.05,2588.5,105000,,0,0,1,88738,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1998,19.84,29.7,3072.9,41282,143482,1,0,0,26769,140717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1998,19.84,29.7,3072.9,3000,,0,1,0,4413,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1998,19.84,29.7,3072.9,99200,,0,0,1,109535,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1999,19.53,29.81,2913.2,36770,146817,1,0,0,32093,174952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1999,19.53,29.81,2913.2,3075,,0,1,0,5882,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1999,19.53,29.81,2913.2,106972,,0,0,1,136977,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2000,19.48,29.75,2729.3,33000,155087,1,0,0,31628,172795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2000,19.48,29.75,2729.3,15115,,0,1,0,15780,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2000,19.48,29.75,2729.3,106972,,0,0,1,125387,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2001,19.49,29.99,2260.1,31500,156675,1,0,0,24642,180285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2001,19.49,29.99,2260.1,15175,,0,1,0,17497,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2001,19.49,29.99,2260.1,110000,,0,0,1,138146,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2002,19.78,30.23,2530.4,21800,145605,1,0,0,17954,174432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2002,19.78,30.23,2530.4,13815,,0,1,0,17586,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2002,19.78,30.23,2530.4,109990,,0,0,1,138892,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2003,19.7,29.75,2835.1,20500,147600,1,0,0,18014,185381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2003,19.7,29.75,2835.1,17100,,0,1,0,25103,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2003,19.7,29.75,2835.1,110000,,0,0,1,142264,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2004,19.69,29.79,2890.9,20500,141400,1,0,0,10752,168372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2004,19.69,29.79,2890.9,17900,,0,1,0,26743,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2004,19.69,29.79,2890.9,103000,,0,0,1,130877,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2005,19.58,29.6,2314.8,13285,81256,1,0,0,10824,104967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2005,19.58,29.6,2314.8,10012,,0,1,0,14217,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2005,19.58,29.6,2314.8,57959,,0,0,1,79926,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2006,20.07,30.06,1777.4,7567,81567,1,0,0,6024,108034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2006,20.07,30.06,1777.4,9000,,0,1,0,17433,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2006,20.07,30.06,1777.4,65000,,0,0,1,84577,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007,19.69,29.84,2414.6,7300,80500,1,0,0,7521,130048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007,19.69,29.84,2414.6,8200,,0,1,0,13300,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007,19.69,29.84,2414.6,65000,,0,0,1,109227,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2008,19.6,29.64,2271.2,6600,80350,1,0,0,6819,138973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2008,19.6,29.64,2271.2,8750,,0,1,0,22479,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2008,19.6,29.64,2271.2,65000,,0,0,1,109675,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2009,19.94,30.3,1863,5904,76679,1,0,0,2769,131374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2009,19.94,30.3,1863,6750,,0,1,0,18482,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2009,19.94,30.3,1863,64025,,0,0,1,110123,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2010,20.15,30.13,2498.7,5117,76092,1,0,0,4790,166991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2010,20.15,30.13,2498.7,6950,,0,1,0,18529,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2010,20.15,30.13,2498.7,64025,,0,0,1,143672,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011,19.58,29.82,1758.3,4525,79725,1,0,0,3860,140956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011,19.58,29.82,1758.3,10200,,0,1,0,26653,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
